MId,Home Team,Home Team Goals,Away Team Goals,Away Team,Home Poss,Away Poss,Home ShotsT,Away ShotsT,Home Shots,Away Shots,Home Touches,Away Touches,Home Passes,Away Passes,Home Tackles,Away Tackles,Home Clearances,Away Clearances,Home Corners,Away Corners,Home Offsides,Away Offsides,HTP,HTR,HTAR,HTMR,HTDR,ATP,ATR,ATAR,ATMR,ATDR
12494,Man Utd,3,1,Bournemouth,66.3,33.7,5,0,12,7,846,510,677,342,17,16,11,10,7,1,4,2,14,862.953,145.582,326.371,391.0,14,794.428,92.956,342.472,359.0
12485,Arsenal,4,0,Aston Villa,59.6,40.4,7,2,16,5,774,591,609,414,14,13,12,26,5,4,0,0,14,903.762,251.194,247.568,405.0,13,790.005,76.0,360.171,353.834
12486,Chelsea,1,1,Leicester,54,46,4,5,17,18,753,668,525,444,26,24,26,16,7,6,8,0,14,885.686,69.479,416.2,400.007,14,822.834,117.0,295.334,410.5
12487,Everton,3,0,Norwich,45.5,54.5,8,2,15,11,599,650,382,445,18,13,29,28,4,11,1,1,14,792.495,149.728,382.481,260.286,14,809.854,165.036,342.272,302.546
12488,Newcastle,5,1,Spurs,38.5,61.5,10,5,19,18,538,739,351,551,20,21,35,11,3,8,1,1,14,806.012,76.0,380.992,349.02,14,870.789,199.5,283.958,387.331
12489,Southampton,4,1,Crystal Palace,49.8,50.2,5,4,19,16,612,584,396,401,15,11,40,19,2,5,2,1,14,840.056,192.156,266.9,381.0,14,820.29,224.0,224.468,371.822
12490,Stoke,2,1,West Ham,46.7,53.3,4,8,7,20,542,599,355,401,28,10,27,19,4,10,6,2,14,843.247,218.716,242.975,381.556,14,838.788,229.744,231.344,377.7
12491,Swansea,1,1,Man City,50,50,1,5,4,18,676,672,494,496,13,17,27,16,4,4,2,2,13,818.864,81.006,375.858,362.0,13,893.735,146.4,341.335,406.0
12492,Watford,2,2,Sunderland,54.2,45.8,6,4,21,6,615,547,401,346,13,20,26,39,7,4,1,4,14,811.935,161.658,281.277,369.0,14,761.822,24.898,388.924,348.0
12493,West Brom,1,1,Liverpool,32.6,67.4,1,3,13,7,492,813,285,612,22,23,25,23,7,5,1,0,14,815.939,143.055,300.384,372.5,14,787.512,241.964,332.548,213.0
12482,Liverpool,1,1,Chelsea,55.3,44.7,9,7,28,13,768,666,546,446,25,23,19,21,7,3,1,2,14,875.002,329.0,155.718,390.284,14,891.731,72.042,496.689,323.0
12483,Norwich,4,2,Watford,55.6,44.4,6,7,18,12,716,586,495,399,8,29,19,13,5,1,5,3,14,814.389,207.2,240.189,367.0,14,813.8,153.0,364.8,296.0
12484,Sunderland,3,0,Everton,37.7,62.3,8,6,14,17,545,774,352,596,12,19,34,24,5,5,2,1,14,828.806,78.0,372.9,377.906,13,847.366,122.0,354.366,371.0
12481,West Ham,3,2,Man Utd,41.3,58.7,6,2,20,3,538,659,324,473,18,25,14,26,6,2,1,2,14,847.568,221.41,315.958,310.2,14,878.61,154.0,325.085,399.525
12478,Liverpool,2,0,Watford,66.1,33.9,5,3,19,14,756,487,563,271,22,17,24,25,8,8,2,1,14,821.473,171.336,342.621,307.516,14,814.11,171.174,344.936,298.0
12479,Man City,2,2,Arsenal,57.2,42.8,3,2,14,5,747,618,505,383,22,26,28,32,7,2,3,3,14,893.542,155.357,332.185,406.0,14,882.53,103.093,374.437,405.0
12480,Spurs,1,2,Southampton,69.8,30.2,6,2,20,10,803,461,586,257,14,26,25,45,10,2,1,4,13,877.175,184.182,286.993,406.0,14,840.444,153.0,306.444,381.0
12474,Leicester,3,1,Everton,41.3,58.7,8,5,31,9,562,700,340,504,17,24,19,19,12,4,2,1,14,825.279,154.067,277.548,393.664,14,840.1,207.9,265.2,367.0
12471,Aston Villa,0,0,Newcastle,45.9,54.1,0,3,2,9,625,693,409,455,21,17,32,33,0,5,1,1,12,805.671,76.671,300.0,429.0,14,820.194,95.226,441.968,283.0
12472,Bournemouth,1,1,West Brom,68.3,31.7,4,4,12,12,776,463,567,255,24,28,19,16,5,3,1,3,14,796.336,142.666,291.67,362.0,13,820.53,154.668,290.862,375.0
12473,Crystal Palace,2,1,Stoke,57.8,42.2,4,3,17,12,585,462,390,293,8,16,10,27,4,3,1,3,14,853.663,219.0,257.663,377.0,14,827.0,129.782,332.218,365.0
12476,Sunderland,3,2,Chelsea,31.4,68.6,4,8,14,9,450,821,287,652,15,15,9,23,3,3,6,1,14,826.666,78.0,380.055,368.611,14,914.923,99.874,401.781,413.268
12477,West Ham,1,4,Swansea,51.9,48.1,7,6,25,13,622,617,427,408,10,16,11,31,13,3,3,2,14,847.378,191.466,349.912,306.0,14,820.568,81.853,355.843,382.872
12475,Norwich,0,1,Man Utd,33.1,66.9,2,2,8,15,466,767,272,579,14,19,18,18,1,6,0,1,14,810.767,172.001,268.766,370.0,14,876.982,85.0,399.49,392.492
12470,Chelsea,2,2,Spurs,47.3,52.7,5,5,13,16,588,616,366,408,24,23,22,19,7,8,3,0,13,909.367,95.906,403.461,410.0,14,884.124,165.0,313.302,405.822
12468,Southampton,4,2,Man City,40.2,59.8,7,5,14,6,594,804,384,576,38,24,13,26,8,2,3,0,14,840.369,153.0,306.369,381.0,13,880.201,153.0,294.227,432.974
12467,Man Utd,1,1,Leicester,70.5,29.5,6,3,21,14,822,480,592,248,14,25,19,36,6,5,1,0,14,871.568,147.859,321.709,402.0,14,825.574,129.544,254.966,441.064
12469,Swansea,3,1,Liverpool,47.6,52.4,9,3,18,11,678,728,480,533,20,20,12,27,4,7,1,0,13,847.126,79.0,370.14,397.986,14,803.779,171.66,267.119,365.0
12461,Arsenal,1,0,Norwich,68.6,31.4,3,3,14,12,899,494,697,305,17,17,21,23,7,3,3,2,14,891.146,199.862,283.449,407.835,14,810.61,159.596,281.828,369.186
12462,Everton,2,1,Bournemouth,56.5,43.5,5,2,12,16,780,657,608,455,19,17,20,31,3,5,1,1,14,814.637,158.137,398.5,258.0,14,796.712,91.277,343.435,362.0
12463,Newcastle,1,0,Crystal Palace,49.5,50.5,4,3,10,9,612,617,394,399,27,18,31,21,4,8,0,1,14,820.111,84.903,452.208,283.0,14,833.812,148.134,308.678,377.0
12464,Stoke,1,1,Sunderland,53.6,46.4,3,5,11,14,567,483,369,306,15,15,28,15,2,8,1,1,14,825.711,113.213,344.198,368.3,14,820.345,78.0,373.345,369.0
12465,Watford,3,2,Aston Villa,64.7,35.3,6,2,18,7,778,527,588,332,14,17,14,32,8,4,1,3,13,812.468,169.458,376.7,266.31,13,800.0,139.728,158.272,502.0
12466,West Brom,0,3,West Ham,40.9,59.1,5,4,15,8,529,703,332,493,13,16,19,37,8,6,3,1,14,819.677,178.713,265.964,375.0,14,850.871,227.426,310.3,313.145
12460,Spurs,1,1,West Brom,66.5,33.5,2,3,18,16,755,456,537,260,19,20,35,26,9,7,1,1,14,884.523,242.0,236.523,406.0,12,825.803,156.0,301.803,368.0
12458,Leicester,4,0,Swansea,38.3,61.7,9,1,18,9,627,868,392,623,30,28,25,19,4,6,3,1,14,825.656,125.73,255.067,444.859,14,849.688,142.676,320.012,387.0
12459,Sunderland,0,0,Arsenal,29.8,70.2,3,7,12,20,463,859,268,659,13,6,33,21,7,7,5,4,13,828.443,78.0,381.443,369.0,14,891.43,163.471,317.959,410.0
12454,Aston Villa,2,4,Southampton,42,58,7,7,16,17,606,738,386,536,21,21,28,17,6,11,0,4,14,810.748,74.968,298.78,437.0,13,844.444,92.316,363.128,389.0
12455,Bournemouth,1,4,Chelsea,45.3,54.7,4,4,13,16,645,759,446,560,20,24,19,22,10,7,0,3,14,787.665,92.7,332.965,362.0,12,904.674,85.0,498.674,321.0
12456,Liverpool,2,2,Newcastle,67,33,4,3,13,6,841,547,609,296,24,31,21,47,5,4,3,1,14,835.393,256.484,223.514,355.395,14,817.255,113.333,420.922,283.0
12457,Man City,4,0,Stoke,53.2,46.8,6,2,11,14,654,622,501,446,16,18,12,17,9,4,1,2,14,891.473,158.776,310.097,422.6,13,832.332,152.0,232.332,448.0
12453,Arsenal,2,0,West Brom,71.4,28.6,7,1,16,8,915,434,723,274,12,17,15,12,2,6,3,0,14,890.142,166.128,314.014,410.0,14,828.056,192.5,263.056,372.5
12450,Liverpool,4,0,Everton,66.6,33.4,13,0,37,3,813,493,595,311,19,17,12,32,9,1,2,1,14,876.298,302.906,178.392,395.0,14,853.932,133.52,365.359,355.053
12451,Man Utd,2,0,Crystal Palace,66.3,33.7,10,0,16,5,826,542,633,321,29,23,14,20,10,2,3,1,14,880.904,122.754,353.15,405.0,14,826.764,77.165,379.599,370.0
12452,West Ham,3,1,Watford,46.2,53.8,7,4,18,7,597,634,376,438,18,25,13,16,4,2,2,2,14,852.892,219.959,321.108,311.825,14,820.257,89.856,359.401,371.0
12449,Newcastle,1,1,Man City,43.2,56.8,3,5,5,9,626,739,393,522,19,27,33,30,5,3,2,3,14,814.892,149.611,382.281,283.0,14,902.031,93.36,400.671,408.0
12448,Stoke,0,4,Spurs,51.2,48.8,2,6,12,23,617,622,410,396,25,24,24,24,5,3,0,1,13,850.344,195.5,272.844,382.0,14,884.749,236.841,241.908,406.0
12445,Arsenal,1,1,Crystal Palace,71.7,28.3,6,3,21,7,936,476,737,278,16,17,16,35,10,5,2,2,14,882.208,167.501,309.707,405.0,14,833.446,136.92,319.526,377.0
12446,Bournemouth,1,2,Liverpool,51.3,48.7,5,6,18,19,720,716,503,492,22,21,9,18,5,4,2,3,14,794.392,45.3,387.092,362.0,14,774.963,174.638,341.557,258.768
12447,Leicester,2,2,West Ham,43.5,56.5,2,4,6,19,511,616,332,407,14,12,33,18,0,5,2,0,14,834.105,153.968,270.537,409.6,14,848.8,152.1,385.7,311.0
12439,Chelsea,0,3,Man City,51.8,48.2,4,8,11,11,719,733,529,509,20,13,8,33,11,3,5,1,14,883.17,101.428,364.738,417.004,14,905.813,87.16,412.165,406.488
12440,Everton,1,1,Southampton,49.3,50.7,2,4,7,17,593,580,392,378,11,15,51,16,3,10,0,3,14,829.05,100.12,383.33,345.6,14,838.02,208.458,253.764,375.798
12441,Man Utd,1,0,Aston Villa,66.2,33.8,4,1,13,7,749,506,581,294,18,21,10,23,14,3,4,0,14,877.826,121.476,354.35,402.0,12,817.0,82.497,224.0,510.503
12442,Newcastle,3,0,Swansea,34.5,65.5,7,1,12,11,509,772,290,561,22,20,18,16,3,7,4,0,14,819.299,90.686,445.613,283.0,14,848.242,214.563,246.679,387.0
12444,West Brom,0,1,Watford,56.7,43.3,4,4,17,11,661,554,425,349,13,17,18,31,9,3,1,0,14,826.279,230.536,243.311,352.432,13,822.972,153.0,295.972,374.0
12443,Norwich,0,3,Sunderland,64,36,7,3,19,8,603,454,404,240,9,14,18,79,14,0,3,5,14,807.998,179.61,264.388,364.0,14,823.364,78.0,372.276,373.088
12438,Crystal Palace,0,0,Everton,56.9,43.1,7,5,19,9,747,610,510,399,23,16,30,46,10,7,0,0,14,834.835,167.826,290.009,377.0,14,861.802,204.68,251.579,405.543
12435,Liverpool,4,1,Stoke,52.9,47.1,6,3,14,11,672,613,485,429,18,19,16,20,6,3,1,3,14,846.299,202.4,249.899,394.0,14,831.312,248.192,141.12,442.0
12437,Spurs,3,0,Man Utd,47,53,8,1,16,5,635,657,395,442,27,24,31,21,2,7,3,3,14,884.704,241.098,237.606,406.0,14,869.036,34.5,487.772,346.764
12436,Sunderland,0,2,Leicester,44.8,55.2,1,7,15,16,619,661,339,408,35,24,66,36,1,7,2,1,14,825.012,78.0,378.012,369.0,14,836.432,154.067,300.365,382.0
12430,Man City,2,1,West Brom,62.1,37.9,4,2,13,13,737,514,548,316,11,21,27,24,8,8,3,1,14,897.531,141.36,348.302,407.869,13,818.6,170.075,278.525,370.0
12428,Aston Villa,1,2,Bournemouth,41.4,58.6,1,3,6,12,563,745,381,548,22,13,20,29,3,8,2,1,14,808.522,112.5,256.913,439.109,14,794.878,67.548,365.33,362.0
12429,Crystal Palace,1,0,Norwich,52,48,7,4,13,13,527,496,315,301,11,7,23,35,10,4,3,2,14,831.922,134.544,320.378,377.0,14,807.442,152.398,290.156,364.888
12431,Southampton,3,1,Newcastle,50.6,49.4,6,3,20,5,640,619,429,426,15,20,21,31,11,2,2,1,14,843.29,206.025,256.265,381.0,14,816.832,192.144,384.0,240.688
12432,Swansea,1,0,Chelsea,39.3,60.7,6,2,12,8,633,830,403,616,26,17,32,15,1,9,1,3,14,849.775,231.0,226.817,391.958,14,867.762,173.058,337.704,357.0
12433,Watford,1,1,Everton,41.9,58.1,4,7,13,12,509,651,326,455,19,14,19,26,7,6,3,3,14,819.121,179.832,270.289,369.0,14,872.991,139.76,337.406,395.825
12434,West Ham,3,3,Arsenal,39.3,60.7,7,6,19,11,562,769,355,566,19,18,27,17,7,4,2,1,12,852.0,192.5,311.0,348.5,14,874.362,179.108,298.254,397.0
12427,Man Utd,1,0,Everton,54.4,45.6,2,1,10,7,718,642,514,428,13,30,23,21,5,5,2,3,14,870.0,69.0,432.356,368.644,13,870.901,161.901,314.0,395.0
12426,Leicester,1,0,Southampton,46,54,4,2,11,10,575,650,364,407,22,20,41,38,7,8,2,2,14,837.383,154.133,301.25,382.0,14,846.811,170.553,254.258,422.0
12421,Liverpool,1,1,Spurs,42.2,57.8,7,5,15,18,604,772,367,520,29,17,28,28,12,9,0,1,14,875.025,238.48,241.545,395.0,13,877.223,240.306,234.917,402.0
12418,Arsenal,4,0,Watford,69,31,12,3,19,7,960,514,773,328,13,20,25,23,8,3,1,3,14,872.615,167.699,307.916,397.0,14,818.682,153.5,293.182,372.0
12420,Bournemouth,0,4,Man City,45.6,54.4,2,7,11,15,651,735,459,557,17,27,20,17,4,4,2,4,14,793.708,69.0,363.464,361.244,14,893.166,86.17,377.37,429.626
12422,Norwich,3,2,Newcastle,42.7,57.3,6,5,13,13,542,680,344,475,11,12,31,32,6,5,4,3,14,809.887,153.72,290.167,366.0,13,813.433,137.136,400.297,276.0
12423,Stoke,2,2,Swansea,47.2,52.8,5,3,12,12,626,678,449,490,16,12,21,23,5,5,5,1,13,827.366,239.966,225.4,362.0,14,846.322,231.0,228.322,387.0
12424,Sunderland,0,0,West Brom,56.8,43.2,6,0,22,3,620,498,395,305,16,13,38,29,9,3,5,0,12,828.22,78.0,381.22,369.0,14,823.515,152.937,300.578,370.0
12425,West Ham,2,2,Crystal Palace,66.6,33.4,6,5,18,12,701,426,499,227,12,18,27,22,4,5,2,5,14,850.566,228.899,310.667,311.0,13,827.867,125.481,325.386,377.0
12419,Aston Villa,0,4,Chelsea,41.7,58.3,4,8,15,11,603,801,411,604,23,21,12,20,7,2,0,3,14,817.662,149.0,277.23,391.432,14,861.906,121.0,333.226,407.68
12414,Man City,0,1,Man Utd,54.5,45.5,3,4,26,5,711,590,454,398,21,26,29,23,11,5,2,1,14,895.581,120.88,409.867,364.834,14,874.539,69.0,403.866,401.673
12417,Spurs,3,0,Bournemouth,62.8,37.2,8,0,17,2,784,566,601,338,20,20,25,29,4,5,3,5,14,878.277,235.147,241.13,402.0,14,795.724,71.0,363.724,361.0
12415,Newcastle,1,1,Sunderland,59.9,40.1,8,4,17,14,661,510,434,299,24,25,31,34,2,5,1,1,14,827.468,184.648,367.067,275.753,14,824.227,78.0,377.794,368.433
12416,Southampton,3,2,Liverpool,49.2,50.8,5,8,16,17,680,667,466,485,18,11,31,24,3,5,3,2,14,838.466,192.0,265.466,381.0,14,863.905,322.334,150.571,391.0
12411,Swansea,1,0,Aston Villa,53.8,46.2,1,2,10,12,725,629,466,387,19,27,49,23,4,6,3,0,14,828.781,231.0,216.623,381.158,13,815.492,162.172,281.32,372.0
12408,Chelsea,2,2,West Ham,59.4,40.6,5,6,22,13,743,563,534,364,18,20,18,27,10,9,1,2,14,896.562,154.64,327.922,414.0,14,851.143,222.557,317.586,311.0
12409,Crystal Palace,0,1,Leicester,55.9,44.1,4,3,13,8,672,581,428,346,15,28,26,44,10,7,0,0,14,837.634,47.662,413.472,376.5,14,838.774,154.532,299.206,385.036
12412,Watford,1,2,Stoke,52.1,47.9,4,6,9,9,672,639,454,432,19,18,16,38,9,2,2,4,14,827.365,183.342,285.255,358.768,13,838.665,231.958,227.707,379.0
12413,West Brom,0,1,Norwich,50.1,49.9,0,1,10,7,573,583,361,363,17,20,36,49,4,3,4,2,14,832.824,245.331,238.134,349.359,14,811.726,149.2,289.712,372.814
12410,Everton,0,2,Arsenal,54.3,45.7,2,3,8,11,721,684,506,449,24,20,14,32,7,5,1,3,13,865.0,146.88,286.62,431.5,14,870.031,151.837,303.964,414.23
12407,Leicester,1,0,Newcastle,49.9,50.1,1,2,10,12,686,679,458,466,21,26,19,26,8,4,0,1,13,836.72,146.063,289.475,401.182,14,804.455,152.24,383.215,269.0
12406,Aston Villa,0,2,Spurs,37.5,62.5,2,8,12,19,571,779,327,574,23,21,25,37,5,8,3,2,13,816.868,149.0,294.868,373.0,14,879.196,228.42,248.776,402.0
12403,Bournemouth,3,2,Swansea,44,56,4,4,12,13,587,686,365,463,19,29,24,24,5,3,1,1,14,796.14,71.888,363.252,361.0,14,839.689,259.164,193.525,387.0
12405,Stoke,1,2,Southampton,60.6,39.4,2,4,13,11,744,548,535,345,21,20,15,42,1,4,0,1,14,855.681,218.269,250.412,387.0,14,823.2,166.026,290.508,366.666
12404,Norwich,0,0,Man City,33.9,66.1,0,3,5,15,538,846,319,625,27,21,48,36,3,8,2,1,14,805.28,147.28,289.0,369.0,14,903.46,150.032,341.316,412.112
12402,West Brom,1,0,Man Utd,46.6,53.4,2,1,9,7,659,701,439,503,19,28,23,18,4,5,5,1,14,831.503,212.387,246.615,372.501,14,875.811,57.477,416.652,401.682
12401,Crystal Palace,1,2,Liverpool,38.5,61.5,4,5,14,19,541,783,342,564,13,23,17,32,6,6,3,2,14,838.435,76.519,383.916,378.0,14,863.22,263.688,234.0,365.532
12400,Watford,0,1,Leicester,50.2,49.8,4,7,11,14,637,644,413,415,27,26,21,25,3,8,2,1,14,831.511,232.496,228.779,370.236,14,832.384,117.0,298.884,416.5
12393,Chelsea,1,1,Stoke,48.7,51.3,7,5,20,17,648,693,441,477,18,21,17,18,8,4,3,4,14,889.131,157.464,324.667,407.0,14,851.405,169.097,300.308,382.0
12394,Everton,2,3,West Ham,41.6,58.4,8,5,15,17,550,702,343,476,19,23,33,24,9,6,1,3,14,856.967,173.11,263.357,420.5,14,841.288,191.5,386.288,263.5
12395,Man City,4,0,Aston Villa,XX-XX-,XX-XX,XX-XX-,-XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,14,906.316,166.652,327.664,412.0,14,822.955,141.342,219.797,461.816
12396,Newcastle,1,3,Bournemouth,49.3,50.7,3,5,14,16,656,702,433,448,26,20,27,33,5,4,1,1,14,797.26,146.5,358.024,292.736,14,797.339,72.068,363.424,361.847
12397,Southampton,1,1,Sunderland,65.1,34.9,5,3,16,11,707,460,496,265,10,12,40,37,12,2,1,1,14,838.308,169.376,282.316,386.616,14,815.059,26.832,418.424,369.803
12398,Swansea,1,0,Norwich,55.8,44.2,3,3,10,8,656,547,428,341,20,15,37,37,5,0,3,3,14,845.433,153.528,304.905,387.0,14,810.911,224.711,238.5,347.7
12399,Spurs,2,2,Arsenal,51.8,48.2,11,4,26,10,675,646,423,414,30,25,22,34,9,2,2,1,14,878.187,242.0,234.453,401.734,14,884.171,176.27,312.901,395.0
12389,Liverpool,3,0,Man City,49.6,50.4,7,1,11,4,691,693,468,470,34,27,23,27,3,2,4,1,14,858.732,225.238,246.494,387.0,14,903.599,156.397,333.38,413.822
12390,Man Utd,1,0,Watford,61.3,38.7,3,4,14,13,717,505,504,307,21,26,8,24,9,7,2,0,14,849.792,69.0,467.367,313.425,14,829.191,153.167,297.024,379.0
12388,Arsenal,1,2,Swansea,62.6,37.4,4,2,17,11,834,572,621,369,28,19,15,33,7,3,3,3,13,897.032,192.831,300.201,404.0,14,828.304,175.675,282.793,369.836
12391,Stoke,1,0,Newcastle,55.3,44.7,2,3,9,5,668,575,459,373,29,18,26,27,5,1,1,1,14,846.144,152.011,313.0,381.133,14,800.288,93.73,368.558,338.0
12392,West Ham,1,0,Spurs,34.9,65.1,3,3,14,9,517,730,266,502,19,32,33,20,6,3,7,2,14,841.507,153.177,385.0,303.33,14,869.004,189.794,293.442,385.768
12383,Aston Villa,1,3,Everton,46.8,53.2,5,7,14,10,667,750,457,538,19,20,18,44,9,8,0,1,13,820.155,149.733,149.422,521.0,14,860.278,163.694,314.24,382.344
12384,Bournemouth,2,0,Southampton,45.4,54.6,4,1,9,6,529,604,336,424,12,13,30,38,10,2,1,4,14,801.018,88.318,351.7,361.0,14,842.443,213.683,211.752,417.008
12385,Leicester,2,2,West Brom,65,35,4,3,22,11,706,496,488,273,23,14,14,38,11,3,1,4,14,835.324,154.1,287.796,393.428,14,830.45,232.803,228.647,369.0
12386,Norwich,1,2,Chelsea,47,53,2,2,13,10,645,732,447,520,13,22,19,27,4,4,3,2,13,813.331,174.974,293.0,345.357,14,902.497,189.052,365.504,347.941
12387,Sunderland,2,2,Crystal Palace,59.2,40.8,6,5,17,13,632,488,427,293,17,13,22,24,4,5,0,3,14,818.97,78.0,372.903,368.067,14,829.913,73.335,380.578,376.0
12381,Man Utd,3,2,Arsenal,39.2,60.8,5,5,7,13,534,737,349,541,24,14,27,18,2,3,2,1,14,858.955,61.341,514.999,282.615,14,898.188,185.438,307.75,405.0
12382,Spurs,2,1,Swansea,57.2,42.8,15,4,34,10,675,547,450,335,11,18,25,47,7,7,3,3,14,875.195,241.129,232.066,402.0,14,851.657,172.837,291.82,387.0
12379,West Brom,3,2,Crystal Palace,46.1,53.9,5,2,11,15,571,605,370,427,14,11,34,16,3,6,1,1,14,826.178,216.534,242.6,367.044,14,828.701,119.881,332.82,376.0
12375,Leicester,1,0,Norwich,58.1,41.9,3,1,13,9,655,565,462,337,14,17,10,56,3,4,1,4,14,835.768,147.001,362.69,326.077,14,815.361,143.864,302.497,369.0
12376,Southampton,1,2,Chelsea,34.6,65.4,2,4,7,16,514,842,338,660,14,13,28,33,7,8,5,2,14,833.92,152.821,226.825,454.274,14,906.491,160.604,377.387,368.5
12377,Stoke,2,1,Aston Villa,55.3,44.7,3,1,11,5,684,586,492,408,10,15,19,32,11,0,2,2,14,844.611,153.48,312.131,379.0,13,814.924,84.512,288.412,442.0
12378,Watford,0,0,Bournemouth,46.9,53.1,1,3,14,11,521,596,313,350,14,20,26,42,4,5,3,3,13,818.899,224.916,229.983,364.0,14,798.972,64.038,373.934,361.0
12380,West Ham,1,0,Sunderland,52.8,47.2,3,4,9,13,625,587,417,377,17,26,24,26,5,6,0,2,14,840.865,132.004,402.861,306.0,12,809.444,78.0,365.444,366.0
12374,Man City,1,2,Spurs,46,54,4,3,19,6,705,788,468,564,26,33,23,34,7,1,4,1,13,910.498,107.491,389.174,413.833,14,876.056,233.398,240.658,402.0
12373,Aston Villa,0,6,Liverpool,39.3,60.7,1,9,6,11,600,811,410,635,19,24,24,17,0,6,0,1,14,815.394,47.656,341.186,426.552,14,868.593,224.039,250.554,394.0
12372,Arsenal,2,1,Leicester,72.1,27.9,6,3,24,7,943,491,671,269,17,37,18,32,11,1,5,2,14,899.722,176.162,319.56,404.0,14,832.83,130.528,294.67,407.632
12366,Chelsea,5,1,Newcastle,54.9,45.1,7,3,14,10,747,643,555,452,21,14,19,16,8,5,2,0,14,912.404,81.337,421.113,409.954,14,809.362,76.666,438.032,294.664
12365,Bournemouth,1,3,Stoke,65.7,34.3,2,6,11,11,731,484,550,290,15,16,8,30,9,2,1,2,14,792.836,73.0,358.836,361.0,14,838.546,259.693,234.0,344.853
12367,Crystal Palace,1,2,Watford,53.9,46.1,5,4,15,10,635,576,384,344,18,30,24,34,8,3,6,0,13,832.5,127.919,327.581,377.0,13,825.345,206.742,246.603,372.0
12368,Everton,0,1,West Brom,75.9,24.1,6,1,33,5,882,448,644,215,14,17,17,64,14,1,1,2,14,857.089,189.412,285.677,382.0,14,827.768,230.8,200.012,396.956
12369,Norwich,2,2,West Ham,48.4,51.6,3,6,13,11,564,629,376,401,21,14,25,23,3,3,3,8,14,813.911,209.223,295.144,309.544,14,839.689,92.961,440.728,306.0
12371,Swansea,0,1,Southampton,54.4,45.6,2,5,13,14,670,610,466,401,11,11,27,58,5,4,0,2,14,847.745,170.553,290.704,386.488,14,833.286,152.822,279.1,401.364
12370,Sunderland,2,1,Man Utd,33.7,66.3,5,6,21,12,465,694,251,501,16,17,46,21,6,8,2,6,14,809.143,65.63,377.513,366.0,14,868.816,87.86,396.325,384.631
12364,Chelsea,1,1,Man Utd,49.3,50.7,5,7,16,17,641,662,413,435,23,20,26,30,10,11,1,1,14,910.366,135.102,363.232,412.032,14,878.478,85.0,396.478,397.0
12363,Bournemouth,0,2,Arsenal,50.7,49.3,4,5,17,10,715,698,485,487,22,19,24,32,7,3,3,6,14,793.555,72.424,360.131,361.0,14,897.524,170.0,315.493,412.031
12359,Southampton,1,0,West Ham,35.2,64.8,2,2,8,18,471,714,280,503,19,19,47,24,4,5,0,3,14,844.735,201.316,182.419,461.0,14,846.034,114.969,373.215,357.85
12355,Aston Villa,2,0,Norwich,48.3,51.7,2,5,10,13,595,605,386,400,16,20,38,27,2,11,1,5,12,819.836,74.0,299.0,446.836,14,812.643,219.296,300.347,293.0
12356,Liverpool,2,2,Sunderland,71.3,28.7,5,2,16,7,889,464,692,282,16,19,10,46,7,2,3,2,14,863.633,162.0,307.5,394.133,14,807.528,78.0,363.528,366.0
12358,Newcastle,1,0,West Brom,68.9,31.1,7,0,19,7,704,415,506,228,13,18,12,29,8,4,1,2,13,813.803,77.606,459.197,277.0,14,816.568,147.568,300.0,369.0
12360,Stoke,0,3,Everton,65.5,34.5,3,6,12,14,813,541,616,326,13,25,7,35,6,4,1,1,14,847.888,189.092,275.796,383.0,14,857.045,158.58,316.465,382.0
12361,Swansea,1,1,Crystal Palace,58.5,41.5,3,2,18,12,717,570,465,336,26,22,35,35,9,5,1,0,14,848.002,156.0,305.068,386.934,14,828.492,114.692,325.0,388.8
12362,Spurs,1,0,Watford,65.9,34.1,8,0,25,3,795,535,555,297,14,23,17,35,15,1,2,3,14,875.859,189.794,289.065,397.0,14,821.8,115.0,336.0,370.8
12357,Man City,1,3,Leicester,65.9,34.1,4,7,22,14,810,512,565,296,14,27,29,27,11,4,1,1,14,895.334,128.166,361.168,406.0,14,836.872,154.7,300.172,382.0
12353,Everton,3,0,Newcastle,55.8,44.2,7,3,18,7,706,586,480,372,30,21,27,18,3,3,0,1,12,854.5,159.5,313.0,382.0,14,826.523,102.564,393.547,330.412
12354,Watford,0,0,Chelsea,45,55,3,4,12,12,673,767,449,555,20,22,21,23,7,7,0,2,14,823.63,153.0,298.166,372.464,12,907.945,167.0,329.945,411.0
12346,Crystal Palace,1,2,Bournemouth,50.6,49.4,3,4,14,8,606,578,384,386,11,16,21,45,5,3,3,0,14,825.48,166.548,281.932,377.0,14,795.899,64.673,369.379,361.847
12348,Man Utd,3,0,Stoke,46.9,53.1,5,0,15,10,642,680,461,519,21,12,27,8,2,5,3,1,14,877.147,86.518,393.629,397.0,13,840.0,305.335,155.0,379.665
12351,West Brom,1,1,Swansea,45.3,54.7,7,4,17,18,599,686,373,481,14,10,17,45,7,7,2,0,14,828.456,172.698,312.816,342.942,14,849.644,117.5,338.469,393.675
12345,Arsenal,0,0,Southampton,66.7,33.3,11,3,22,14,807,527,535,274,23,32,14,31,13,3,0,2,13,896.723,170.0,321.723,405.0,14,844.082,173.202,278.976,391.904
