MatchID,Home_team,Away_team,Score_home,Score_away,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away,year,Expenditures_home,Arrivals_home,Income_home,Departures_home,Expenditures_away,Arrivals_away,Income_away,Departures_away
7687,Everton,Man City,1,0,32.4,67.6,3,3,11,21,515,849,282,608,26,29,38,17,3,9,2,5,1,2,12,9,0,0,2012,8.21,17,30.55,19,103.8,33,33.86,40
7688,Man Utd,Stoke,2,0,75.0,25.0,2,2,12,9,1008,424,836,265,15,12,24,39,9,2,1,0,1,3,10,15,0,0,2012,71.02,19,16.49,24,28.27,25,2.26,27
7686,Man City,Spurs,3,2,53.3,46.7,4,3,16,14,716,654,512,452,23,23,19,28,9,4,1,2,2,1,9,10,0,0,2012,103.8,33,33.86,40,10.77,41,49.31,38
7685,Arsenal,Man Utd,1,2,48.6,51.4,3,6,14,9,635,669,420,437,30,24,24,32,0,5,0,4,5,2,15,6,0,0,2012,74.64,35,89.25,30,71.02,19,16.49,24
7680,Norwich,Chelsea,0,0,41.8,58.2,2,6,6,20,596,768,399,558,18,18,44,16,1,11,0,0,0,0,5,6,0,0,2012,17.39,21,0.57,21,109.95,28,36.94,29
7678,Everton,Blackburn,1,1,46.1,53.9,6,4,16,16,543,604,347,418,10,12,34,36,5,8,1,1,2,2,15,14,0,0,2012,8.21,17,30.55,19,23.43,21,45.88,28
7679,Fulham,Newcastle,5,2,44.3,55.7,9,8,12,17,565,658,361,443,24,22,34,14,2,6,8,4,0,4,11,13,0,0,2012,20.92,19,8.74,16,29.7,28,18.29,30
7681,QPR,Wigan,3,1,40.3,59.7,7,2,19,9,488,619,288,433,21,23,24,26,7,1,1,1,2,2,11,19,0,0,2012,29.9,43,3.19,43,14.11,20,12.86,16
7682,Stoke,West Brom,1,2,48.3,51.7,2,5,12,16,556,558,305,342,19,18,61,40,5,1,0,2,0,0,10,10,0,0,2012,28.27,25,2.26,27,10.35,30,12.68,32
7683,Sunderland,Swansea,2,0,30.9,69.1,3,3,15,16,489,885,288,677,28,15,22,23,2,4,1,0,0,0,10,6,0,0,2012,32.21,34,30.01,33,14.65,23,0.519,22
7684,Wolves,Aston Villa,2,3,49.7,50.3,6,4,14,13,617,642,392,413,8,24,30,66,13,3,0,1,1,0,12,10,1,0,2012,13.74,29,2.96,34,23.18,15,49.87,27
7677,Bolton,Liverpool,3,1,38.9,61.1,5,5,16,11,529,708,319,503,18,21,34,16,5,5,0,5,0,2,10,15,0,0,2012,17.78,21,18.62,23,75.84,21,26.11,19
7676,Wigan,Man City,0,1,46.0,54.0,2,6,7,14,630,727,425,504,23,25,18,30,4,5,3,5,3,3,17,15,0,0,2012,14.11,20,12.86,16,103.8,33,33.86,40
7674,Newcastle,QPR,1,0,60.8,39.2,1,6,11,15,726,551,555,351,15,23,10,42,3,2,1,6,0,4,6,10,0,0,2012,29.7,28,18.29,30,29.9,43,3.19,43
7675,Swansea,Arsenal,3,2,55.3,44.7,4,8,10,18,744,657,527,428,26,19,24,24,9,2,4,4,0,0,9,11,0,0,2012,14.65,23,0.519,22,74.64,35,89.25,30
7667,Aston Villa,Everton,1,1,52.6,47.4,7,4,16,8,682,594,460,412,17,11,47,40,9,3,2,0,1,1,12,11,0,0,2012,23.18,15,49.87,27,8.21,17,30.55,19
7668,Blackburn,Fulham,3,1,39.6,60.4,6,5,14,18,535,669,340,492,21,8,39,8,0,9,3,1,1,1,15,11,1,0,2012,23.43,21,45.88,28,20.92,19,8.74,16
7669,Chelsea,Sunderland,1,0,60.2,39.8,7,3,25,9,757,538,550,350,17,21,28,20,8,2,2,0,3,1,11,9,0,0,2012,109.95,28,36.94,29,32.21,34,30.01,33
7670,Liverpool,Stoke,0,0,68.7,31.3,1,1,15,3,822,499,623,283,16,22,15,71,11,1,3,0,0,3,6,11,0,0,2012,75.84,21,26.11,19,28.27,25,2.26,27
7671,Man Utd,Bolton,3,0,62.8,37.2,8,1,23,10,746,515,536,317,25,21,28,29,11,3,2,0,0,1,8,7,0,0,2012,71.02,19,16.49,24,17.78,21,18.62,23
7672,Spurs,Wolves,1,1,68.4,31.6,7,3,28,5,824,483,575,258,10,28,20,48,8,1,3,1,1,3,6,13,0,0,2012,10.77,41,49.31,38,13.74,29,2.96,34
7673,West Brom,Norwich,1,2,54.7,45.3,7,3,19,8,708,609,481,417,16,24,20,42,10,5,1,0,0,1,6,15,0,0,2012,10.35,30,12.68,32,17.39,21,0.57,21
7666,Spurs,Everton,2,0,62.1,37.9,4,0,16,13,835,568,620,361,11,18,51,35,6,4,1,0,1,3,6,16,0,0,2012,10.77,41,49.31,38,8.21,17,30.55,19
7664,Everton,Bolton,1,2,48.8,51.2,3,7,10,15,561,579,331,360,17,16,39,47,6,9,3,1,1,3,8,11,0,0,2012,8.21,17,30.55,19,17.78,21,18.62,23
7665,Newcastle,Man Utd,3,0,39.7,60.3,5,3,10,6,522,703,326,482,19,33,24,24,4,4,1,5,1,2,17,15,0,0,2012,29.7,28,18.29,30,71.02,19,16.49,24
7662,Spurs,West Brom,1,0,68.2,31.8,5,1,20,8,850,482,632,296,14,20,22,40,14,7,6,3,0,5,4,15,0,0,2012,10.77,41,49.31,38,10.35,30,12.68,32
7663,Wigan,Sunderland,1,4,63.4,36.6,5,6,23,11,738,485,567,312,12,15,9,21,9,6,0,2,1,0,10,7,0,0,2012,14.11,20,12.86,16,32.21,34,30.01,33
7661,Man City,Liverpool,3,0,36.0,64.0,6,6,11,16,539,778,331,593,19,18,44,5,5,6,0,0,0,1,13,8,1,0,2012,103.8,33,33.86,40,75.84,21,26.11,19
7656,Aston Villa,Swansea,0,2,50.4,49.6,1,5,11,9,661,690,438,468,24,15,19,65,14,0,1,1,2,4,10,6,0,0,2012,23.18,15,49.87,27,14.65,23,0.519,22
7657,Blackburn,Stoke,1,2,56.4,43.6,6,3,17,9,632,563,421,320,17,18,29,81,8,3,1,1,2,1,9,7,0,0,2012,23.43,21,45.88,28,28.27,25,2.26,27
7659,QPR,Norwich,1,2,39.4,60.6,3,5,8,15,482,661,302,470,12,8,35,47,2,5,1,1,2,1,12,13,1,0,2012,29.9,43,3.19,43,17.39,21,0.57,21
7660,Wolves,Chelsea,1,2,35.3,64.7,4,7,9,17,482,778,315,589,15,18,19,24,0,5,1,2,3,2,11,9,0,0,2012,13.74,29,2.96,34,109.95,28,36.94,29
7658,Fulham,Arsenal,2,1,52.8,47.2,5,9,22,19,734,680,519,457,20,25,33,33,4,3,4,4,0,0,7,13,0,1,2012,20.92,19,8.74,16,74.64,35,89.25,30
7655,West Brom,Everton,0,1,51.0,49.0,0,4,13,15,640,621,454,416,12,15,32,27,2,7,3,2,0,2,11,8,0,0,2012,10.35,30,12.68,32,8.21,17,30.55,19
7654,Sunderland,Man City,1,0,31.2,68.8,3,5,8,27,513,872,293,665,20,20,50,11,1,10,0,2,2,1,7,7,0,0,2012,32.21,34,30.01,33,103.8,33,33.86,40
7650,Man Utd,Blackburn,2,3,62.9,37.1,5,3,27,11,755,579,490,310,33,34,15,74,17,3,0,0,2,2,7,10,0,0,2012,71.02,19,16.49,24,23.43,21,45.88,28
7647,Arsenal,QPR,1,0,59.2,40.8,4,4,18,8,696,520,499,336,18,17,28,31,12,4,6,5,2,2,11,13,0,0,2012,74.64,35,89.25,30,29.9,43,3.19,43
7648,Bolton,Wolves,1,1,51.4,48.6,8,2,13,9,582,552,349,327,21,7,52,50,3,6,1,7,0,0,12,10,0,0,2012,17.78,21,18.62,23,13.74,29,2.96,34
7649,Chelsea,Aston Villa,1,3,62.0,38.0,2,7,18,10,724,535,515,317,12,21,12,55,9,2,0,1,1,1,7,13,0,0,2012,109.95,28,36.94,29,23.18,15,49.87,27
7651,Norwich,Fulham,1,1,51.4,48.6,4,3,20,11,648,657,474,463,19,17,20,36,4,3,5,3,0,0,10,7,0,0,2012,17.39,21,0.57,21,20.92,19,8.74,16
7652,Stoke,Wigan,2,2,49.0,51.0,2,6,13,11,523,557,311,351,20,21,29,53,8,5,3,2,2,3,14,10,0,1,2012,28.27,25,2.26,27,14.11,20,12.86,16
7653,Swansea,Spurs,1,1,55.8,44.2,4,5,13,10,737,677,568,453,26,22,12,31,10,5,2,4,1,2,8,5,0,0,2012,14.65,23,0.519,22,10.77,41,49.31,38
7646,Liverpool,Newcastle,3,1,51.4,48.6,4,1,16,4,671,648,484,485,19,16,8,27,7,0,4,2,0,2,7,11,0,0,2012,75.84,21,26.11,19,29.7,28,18.29,30
7643,Arsenal,Wolves,1,1,73.3,26.7,11,1,27,6,856,437,657,246,12,17,12,50,13,3,2,2,2,3,5,12,0,1,2012,74.64,35,89.25,30,13.74,29,2.96,34
7645,Swansea,QPR,1,1,55.8,44.2,3,4,8,14,702,580,494,380,14,27,35,25,5,11,3,1,1,3,9,12,0,0,2012,14.65,23,0.519,22,29.9,43,3.19,43
7644,Norwich,Spurs,0,2,40.4,59.6,2,6,9,20,601,836,399,599,20,21,27,25,3,10,2,3,1,1,7,6,0,0,2012,17.39,21,0.57,21,10.77,41,49.31,38
7637,Chelsea,Fulham,1,1,52.5,47.5,12,5,25,9,713,680,513,473,23,21,10,29,9,3,1,0,1,1,10,12,0,0,2012,109.95,28,36.94,29,20.92,19,8.74,16
7636,Bolton,Newcastle,0,2,54.2,45.8,1,5,4,11,568,538,374,320,22,19,22,39,3,4,4,6,1,1,9,12,0,0,2012,17.78,21,18.62,23,29.7,28,18.29,30
7638,Liverpool,Blackburn,1,1,64.6,35.4,7,1,27,6,776,536,549,309,17,16,5,54,9,2,5,0,1,0,7,16,0,0,2012,75.84,21,26.11,19,23.43,21,45.88,28
7639,Man Utd,Wigan,5,0,59.5,40.5,8,2,20,9,687,524,499,353,24,19,13,26,10,2,0,0,2,1,13,11,0,1,2012,71.02,19,16.49,24,14.11,20,12.86,16
7641,Sunderland,Everton,1,1,48.3,51.7,2,2,12,11,578,588,376,393,16,14,24,38,5,6,5,3,0,1,7,17,0,0,2012,32.21,34,30.01,33,8.21,17,30.55,19
7642,West Brom,Man City,0,0,27.4,72.6,1,4,8,17,426,853,238,671,21,11,38,19,5,9,2,2,0,1,8,11,0,0,2012,10.35,30,12.68,32,103.8,33,33.86,40
7640,Stoke,Aston Villa,0,0,39.1,60.9,1,2,10,10,451,630,239,404,17,23,41,57,7,7,1,1,3,0,13,11,0,0,2012,28.27,25,2.26,27,23.18,15,49.87,27
7635,Spurs,Chelsea,1,1,54.8,45.2,4,7,16,22,692,582,457,386,13,27,25,39,7,4,3,4,2,2,15,8,0,0,2012,10.77,41,49.31,38,109.95,28,36.94,29
7628,Aston Villa,Arsenal,1,2,38.2,61.8,3,5,9,11,530,724,303,510,31,22,26,25,7,15,3,0,1,3,12,9,1,0,2012,23.18,15,49.87,27,74.64,35,89.25,30
7631,Man City,Stoke,3,0,76.0,24.0,11,0,22,3,1092,450,924,282,15,16,14,30,5,2,1,1,2,1,7,7,0,0,2012,103.8,33,33.86,40,28.27,25,2.26,27
7632,Newcastle,West Brom,2,3,54.9,45.1,5,5,26,15,667,574,445,375,8,24,21,26,10,1,3,4,1,0,9,11,0,0,2012,29.7,28,18.29,30,10.35,30,12.68,32
7629,Everton,Swansea,1,0,45.6,54.4,4,1,15,5,583,664,398,485,16,16,23,31,9,2,3,1,1,2,8,14,0,0,2012,8.21,17,30.55,19,14.65,23,0.519,22
7630,Fulham,Man Utd,0,5,43.5,56.5,5,8,15,18,587,733,421,547,20,23,20,24,3,10,0,2,1,0,7,8,0,0,2012,20.92,19,8.74,16,71.02,19,16.49,24
7633,QPR,Sunderland,2,3,57.2,42.8,6,6,21,19,653,572,398,294,21,27,54,43,8,11,1,4,2,2,10,12,0,0,2012,29.9,43,3.19,43,32.21,34,30.01,33
7634,Wigan,Liverpool,0,0,44.7,55.3,6,9,19,21,588,662,359,442,31,20,37,20,7,14,0,1,1,2,17,12,0,0,2012,14.11,20,12.86,16,75.84,21,26.11,19
7627,Wolves,Norwich,2,2,54.4,45.6,6,9,21,19,715,617,485,402,13,20,43,51,4,6,7,5,2,2,5,12,0,0,2012,13.74,29,2.96,34,17.39,21,0.57,21
7626,Blackburn,Bolton,1,2,47.4,52.6,2,2,18,8,582,645,344,382,18,22,42,51,5,9,2,1,3,0,10,9,0,0,2012,23.43,21,45.88,28,17.78,21,18.62,23
7624,QPR,Man Utd,0,2,47.3,52.7,2,8,11,22,613,682,377,432,24,23,30,54,5,10,2,3,1,2,5,9,0,0,2012,29.9,43,3.19,43,71.02,19,16.49,24
7622,Aston Villa,Liverpool,0,2,47.9,52.1,4,7,16,17,651,706,472,514,21,19,16,15,4,11,1,7,1,2,5,15,0,0,2012,23.18,15,49.87,27,75.84,21,26.11,19
7625,Spurs,Sunderland,1,0,60.3,39.7,4,4,19,8,800,581,562,367,22,33,27,19,6,0,6,3,1,2,9,8,0,0,2012,10.77,41,49.31,38,32.21,34,30.01,33
7623,Man City,Arsenal,1,0,47.0,53.0,6,6,15,14,637,692,416,467,33,24,21,20,4,6,2,3,2,3,14,11,0,0,2012,103.8,33,33.86,40,74.64,35,89.25,30
7616,Blackburn,West Brom,1,2,44.3,55.7,6,4,16,14,551,627,355,440,13,12,37,27,3,7,6,4,1,1,7,13,0,0,2012,23.43,21,45.88,28,10.35,30,12.68,32
7617,Everton,Norwich,1,1,61.7,38.3,8,1,29,7,669,463,449,288,5,12,30,29,13,0,2,2,1,1,11,15,0,0,2012,8.21,17,30.55,19,17.39,21,0.57,21
7618,Fulham,Bolton,2,0,51.2,48.8,5,6,23,16,656,667,440,418,24,22,24,40,8,4,7,3,1,3,8,13,0,0,2012,20.92,19,8.74,16,17.78,21,18.62,23
7619,Newcastle,Swansea,0,0,49.3,50.7,3,0,22,3,629,668,429,467,26,29,7,42,9,1,1,3,1,1,12,11,0,0,2012,29.7,28,18.29,30,14.65,23,0.519,22
7621,Wolves,Stoke,1,2,54.6,45.4,3,4,11,10,584,536,380,307,16,13,34,69,7,5,4,2,2,3,12,16,0,0,2012,13.74,29,2.96,34,28.27,25,2.26,27
7620,Wigan,Chelsea,1,1,50.8,49.2,6,2,14,12,690,667,495,469,15,16,30,24,7,5,0,1,0,0,11,6,0,0,2012,14.11,20,12.86,16,109.95,28,36.94,29
7615,Chelsea,Man City,2,1,49.7,50.3,4,2,16,7,640,667,463,481,16,17,5,28,5,1,0,3,4,1,11,20,0,1,2012,109.95,28,36.94,29,103.8,33,33.86,40
7614,Sunderland,Blackburn,2,1,67.6,32.4,5,2,23,3,771,504,543,271,18,19,24,71,9,0,2,1,2,2,11,11,0,0,2012,32.21,34,30.01,33,23.43,21,45.88,28
7613,Stoke,Spurs,2,1,35.9,64.1,6,9,13,19,474,691,254,471,13,12,48,40,7,12,0,3,2,1,9,8,0,1,2012,28.27,25,2.26,27,10.77,41,49.31,38
7606,Arsenal,Everton,1,0,61.6,38.4,3,0,14,10,741,522,546,323,16,20,18,25,7,4,6,9,2,2,7,14,0,0,2012,74.64,35,89.25,30,8.21,17,30.55,19
7607,Bolton,Aston Villa,1,2,54.4,45.6,7,5,17,15,615,544,367,299,22,27,47,40,6,10,2,6,1,2,11,9,0,0,2012,17.78,21,18.62,23,23.18,15,49.87,27
7608,Liverpool,QPR,1,0,61.9,38.1,8,1,25,7,738,532,530,329,6,22,20,60,17,5,3,0,2,0,14,7,0,0,2012,75.84,21,26.11,19,29.9,43,3.19,43
7609,Man Utd,Wolves,4,1,51.0,49.0,13,5,20,11,699,669,489,465,18,16,46,23,8,2,4,2,1,0,10,9,0,0,2012,71.02,19,16.49,24,13.74,29,2.96,34
7610,Norwich,Newcastle,4,2,52.5,47.5,5,6,14,13,623,610,421,387,18,12,44,49,7,2,1,0,3,2,10,8,0,1,2012,17.39,21,0.57,21,29.7,28,18.29,30
7611,Swansea,Fulham,2,0,56.6,43.4,5,7,17,13,724,575,544,415,16,17,16,14,6,5,2,0,1,1,8,8,0,0,2012,14.65,23,0.519,22,20.92,19,8.74,16
7612,West Brom,Wigan,1,2,50.9,49.1,3,4,23,10,663,650,442,457,21,26,7,41,13,2,3,2,2,1,12,8,0,0,2012,10.35,30,12.68,32,14.11,20,12.86,16
7605,Fulham,Liverpool,1,0,45.4,54.6,8,6,19,20,635,717,443,519,22,15,38,15,2,10,2,3,3,1,12,10,0,1,2012,20.92,19,8.74,16,75.84,21,26.11,19
7603,Everton,Stoke,0,1,67.4,32.6,0,2,14,6,680,430,489,238,7,17,25,64,10,6,2,2,0,1,14,14,0,0,2012,8.21,17,30.55,19,28.27,25,2.26,27
7604,Wolves,Sunderland,2,1,54.9,45.1,5,9,17,20,698,647,476,412,9,27,24,42,8,3,3,2,2,3,10,12,0,0,2012,13.74,29,2.96,34,32.21,34,30.01,33
7599,Newcastle,Chelsea,0,3,52.7,47.3,3,9,16,22,623,616,422,395,26,27,13,33,6,5,2,2,2,3,7,6,0,0,2012,29.7,28,18.29,30,109.95,28,36.94,29
7597,Blackburn,Swansea,4,2,31.6,68.4,5,4,15,10,505,876,323,694,27,22,22,22,3,4,1,0,1,0,12,13,0,1,2012,23.43,21,45.88,28,14.65,23,0.519,22
7598,Man City,Norwich,5,1,68.8,31.2,10,2,26,6,883,481,692,300,12,14,22,40,12,3,4,1,0,1,10,10,0,0,2012,103.8,33,33.86,40,17.39,21,0.57,21
7600,QPR,West Brom,1,1,48.4,51.6,2,5,11,16,615,609,375,408,22,18,41,26,3,5,3,1,0,3,8,10,0,0,2012,29.9,43,3.19,43,10.35,30,12.68,32
7601,Spurs,Bolton,3,0,58.9,41.1,12,4,27,16,734,556,542,379,14,20,15,26,7,6,4,2,0,2,10,5,0,1,2012,10.77,41,49.31,38,17.78,21,18.62,23
7602,Wigan,Arsenal,0,4,34.6,65.4,3,7,7,16,494,830,336,679,21,12,16,8,4,5,2,3,3,2,9,12,0,0,2012,14.11,20,12.86,16,74.64,35,89.25,30
7596,Aston Villa,Man Utd,0,1,43.8,56.2,2,4,9,14,536,693,355,473,16,8,29,47,5,5,2,3,0,0,4,12,0,0,2012,23.18,15,49.87,27,71.02,19,16.49,24
7595,Swansea,Aston Villa,0,0,63.0,37.0,1,2,7,12,754,508,566,324,17,25,29,28,4,6,0,3,3,4,9,16,0,0,2012,14.65,23,0.519,22,23.18,15,49.87,27
7594,Liverpool,Man City,1,1,51.3,48.7,6,3,17,7,708,710,502,489,24,20,21,36,8,5,2,2,1,3,11,15,0,1,2012,75.84,21,26.11,19,103.8,33,33.86,40
7591,Stoke,Blackburn,3,1,42.2,57.8,3,6,9,16,512,613,282,407,18,29,59,32,2,6,2,3,0,0,11,6,0,0,2012,28.27,25,2.26,27,23.43,21,45.88,28
7587,Bolton,Everton,0,2,45.4,54.6,3,9,8,19,565,649,355,433,28,14,47,30,2,4,4,3,1,1,11,12,1,0,2012,17.78,21,18.62,23,8.21,17,30.55,19
7588,Chelsea,Wolves,3,0,52.0,48.0,10,2,21,8,664,626,482,446,15,14,18,35,9,2,1,0,1,2,10,11,0,0,2012,109.95,28,36.94,29,13.74,29,2.96,34
7589,Man Utd,Newcastle,1,1,59.8,40.2,7,5,28,8,682,488,425,286,29,22,42,33,11,3,4,2,1,3,12,15,0,1,2012,71.02,19,16.49,24,29.7,28,18.29,30
7590,Norwich,QPR,2,1,44.1,55.9,5,3,17,13,495,569,290,370,16,13,44,37,6,4,2,1,1,0,18,9,0,0,2012,17.39,21,0.57,21,29.9,43,3.19,43
7592,Sunderland,Wigan,1,2,52.9,47.1,9,4,19,12,621,591,431,389,30,18,7,39,3,2,2,1,3,1,12,13,0,0,2012,32.21,34,30.01,33,14.11,20,12.86,16
7593,West Brom,Spurs,1,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10.35,30,12.68,32,10.77,41,49.31,38
7586,Arsenal,Fulham,1,1,55.6,44.4,9,2,20,10,772,657,551,452,28,21,13,29,13,4,3,2,1,3,10,9,0,0,2012,74.64,35,89.25,30,20.92,19,8.74,16
7585,Spurs,Aston Villa,2,0,70.3,29.7,6,1,22,3,813,432,618,251,13,16,18,35,11,3,2,1,0,2,4,5,0,0,2012,10.77,41,49.31,38,23.18,15,49.87,27
7584,Chelsea,Liverpool,1,2,57.5,42.5,3,3,19,9,746,591,535,394,23,31,21,29,6,5,1,2,3,2,13,12,0,0,2012,109.95,28,36.94,29,75.84,21,26.11,19
7578,Norwich,Arsenal,1,2,42.6,57.4,2,11,9,20,604,741,400,554,24,22,30,11,1,6,1,3,3,0,12,11,0,0,2012,17.39,21,0.57,21,74.64,35,89.25,30
7576,Everton,Wolves,2,1,47.8,52.2,5,1,15,5,550,604,368,433,9,14,27,43,9,1,1,4,1,3,14,13,0,0,2012,8.21,17,30.55,19,13.74,29,2.96,34
7577,Man City,Newcastle,3,1,64.4,35.6,5,4,14,9,804,501,605,320,23,17,23,14,4,5,6,1,0,0,12,8,0,0,2012,103.8,33,33.86,40,29.7,28,18.29,30
7579,Stoke,QPR,2,3,42.5,57.5,5,5,19,8,409,505,194,287,21,15,58,61,9,5,2,3,4,2,17,11,0,0,2012,28.27,25,2.26,27,29.9,43,3.19,43
7580,Sunderland,Fulham,0,0,51.9,48.1,3,4,13,15,674,657,492,464,14,13,14,34,6,7,5,4,1,1,8,12,0,0,2012,32.21,34,30.01,33,20.92,19,8.74,16
7582,West Brom,Bolton,2,1,53.8,46.2,6,4,16,10,693,638,492,421,20,19,28,21,7,5,2,0,1,0,13,14,0,0,2012,10.35,30,12.68,32,17.78,21,18.62,23
7583,Wigan,Blackburn,3,3,58.5,41.5,6,3,26,9,587,463,410,289,22,18,14,34,7,3,2,0,2,2,14,15,0,1,2012,14.11,20,12.86,16,23.43,21,45.88,28
7581,Swansea,Man Utd,0,1,50.0,50.0,1,5,10,13,777,788,563,583,19,30,17,27,6,2,1,3,0,1,6,8,0,0,2012,14.65,23,0.519,22,71.02,19,16.49,24
7575,Wolves,Wigan,3,1,48.4,51.6,10,7,13,17,623,672,387,401,31,26,33,28,5,6,3,7,2,1,11,14,0,0,2012,13.74,29,2.96,34,14.11,20,12.86,16
7573,Bolton,Stoke,5,0,61.5,38.5,9,3,22,11,660,504,430,266,26,15,37,48,12,5,0,3,0,1,11,12,0,0,2012,17.78,21,18.62,23,28.27,25,2.26,27
7574,Fulham,Spurs,1,3,53.9,46.1,13,4,31,9,717,673,505,451,19,19,21,52,11,1,1,1,0,1,6,13,0,0,2012,20.92,19,8.74,16,10.77,41,49.31,38
7566,Arsenal,West Brom,3,0,66.7,33.3,5,2,12,10,839,506,651,326,19,19,12,27,4,1,1,6,0,0,12,13,0,0,2012,74.64,35,89.25,30,10.35,30,12.68,32
7567,Aston Villa,Norwich,3,2,47.2,52.8,5,7,16,11,558,581,335,374,20,16,38,26,6,6,5,1,1,5,12,9,0,0,2012,23.18,15,49.87,27,17.39,21,0.57,21
7568,Blackburn,Chelsea,0,1,37.7,62.3,5,5,12,12,498,739,323,549,15,18,19,40,5,8,3,3,4,2,14,11,0,0,2012,23.43,21,45.88,28,109.95,28,36.94,29
7569,Liverpool,Swansea,0,0,52.3,47.7,5,3,25,12,727,695,512,471,13,19,8,45,11,4,2,4,2,2,15,5,0,0,2012,75.84,21,26.11,19,14.65,23,0.519,22
7570,Man Utd,Sunderland,1,0,57.3,42.7,6,1,13,9,680,543,483,364,7,24,38,34,6,2,4,2,0,2,7,15,0,0,2012,71.02,19,16.49,24,32.21,34,30.01,33
7572,QPR,Man City,2,3,53.1,46.9,5,5,22,18,634,594,434,393,16,14,31,39,3,1,2,2,1,1,6,15,0,0,2012,29.9,43,3.19,43,103.8,33,33.86,40
7571,Newcastle,Everton,2,1,43.7,56.3,3,4,12,15,529,631,328,431,21,20,23,36,5,3,5,4,2,3,14,16,0,0,2012,29.7,28,18.29,30,8.21,17,30.55,19
7565,Stoke,Newcastle,1,3,56.4,43.6,3,3,12,8,578,478,343,265,13,33,52,34,8,2,2,3,0,1,8,13,0,0,2012,28.27,25,2.26,27,29.7,28,18.29,30
7564,Spurs,QPR,3,1,55.8,44.2,10,3,25,14,674,577,477,364,23,19,29,25,4,8,3,3,0,0,12,14,0,0,2012,10.77,41,49.31,38,29.9,43,3.19,43
7557,Everton,Man Utd,0,1,52.4,47.6,8,4,19,7,640,633,449,415,23,18,11,34,4,1,3,4,3,0,13,9,0,0,2012,8.21,17,30.55,19,71.02,19,16.49,24
7556,Chelsea,Arsenal,3,5,52.1,47.9,7,7,14,13,691,679,499,456,33,30,17,24,3,2,5,2,2,3,8,19,0,0,2012,109.95,28,36.94,29,74.64,35,89.25,30
7558,Man City,Wolves,3,1,50.5,49.5,7,4,19,13,627,623,445,447,14,13,17,32,5,4,1,1,2,1,18,6,1,0,2012,103.8,33,33.86,40,13.74,29,2.96,34
7559,Norwich,Blackburn,3,3,49.0,51.0,6,4,14,11,617,669,415,446,22,17,37,43,6,2,1,1,2,1,9,11,0,0,2012,17.39,21,0.57,21,23.43,21,45.88,28
7560,Sunderland,Aston Villa,2,2,50.0,50.0,5,3,16,14,570,581,357,366,20,23,26,30,5,6,0,0,1,3,8,14,0,0,2012,32.21,34,30.01,33,23.18,15,49.87,27
7561,Swansea,Bolton,3,1,69.5,30.5,8,3,23,8,829,446,672,289,12,12,14,14,10,2,6,1,3,3,9,14,0,1,2012,14.65,23,0.519,22,17.78,21,18.62,23
7563,Wigan,Fulham,0,2,54.1,45.9,6,3,20,6,668,601,491,429,13,19,11,32,9,0,3,1,2,5,18,13,0,0,2012,14.11,20,12.86,16,20.92,19,8.74,16
7562,West Brom,Liverpool,0,2,42.3,57.7,1,4,12,18,549,721,369,513,13,19,23,28,3,10,3,8,1,0,12,10,0,0,2012,10.35,30,12.68,32,75.84,21,26.11,19
7551,Arsenal,Stoke,3,1,66.5,33.5,4,1,9,7,785,464,606,303,12,19,19,36,10,1,2,2,0,2,10,13,0,0,2012,74.64,35,89.25,30,28.27,25,2.26,27
7553,Fulham,Everton,1,3,53.3,46.7,4,5,15,12,682,623,470,409,24,19,23,37,5,1,0,1,3,1,12,8,0,0,2012,20.92,19,8.74,16,8.21,17,30.55,19
7554,Man Utd,Man City,1,6,49.0,51.0,4,7,11,22,618,658,415,455,15,19,18,36,7,4,1,1,4,3,15,12,1,0,2012,71.02,19,16.49,24,103.8,33,33.86,40
7552,Blackburn,Spurs,1,2,44.5,55.5,5,6,19,9,542,640,346,433,17,13,31,42,8,5,0,4,4,1,20,8,0,0,2012,23.43,21,45.88,28,10.77,41,49.31,38
7555,QPR,Chelsea,1,0,41.7,58.3,2,2,10,14,519,644,328,453,27,12,36,25,0,6,6,0,2,7,18,19,0,2,2012,29.9,43,3.19,43,109.95,28,36.94,29
7550,Wolves,Swansea,2,2,47.6,52.4,9,9,22,17,609,669,384,442,9,21,29,51,8,13,1,1,2,0,13,11,0,0,2012,13.74,29,2.96,34,14.65,23,0.519,22
7546,Aston Villa,West Brom,1,2,38.5,61.5,1,4,8,13,486,653,286,458,27,17,34,15,3,8,0,5,2,3,11,11,1,0,2012,23.18,15,49.87,27,10.35,30,12.68,32
7547,Bolton,Sunderland,0,2,51.9,48.1,6,4,14,19,599,545,358,311,25,16,50,33,2,11,1,4,0,3,17,17,0,0,2012,17.78,21,18.62,23,32.21,34,30.01,33
7549,Newcastle,Wigan,1,0,53.8,46.2,4,2,12,14,620,571,428,373,13,28,16,23,7,3,1,3,3,2,7,22,0,0,2012,29.7,28,18.29,30,14.11,20,12.86,16
