MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
7753,60.4,39.6,5,2,21,7,791,580,560,363,18,19,20,46,11,4,,,1,2,10,9,,
7755,64,36,7,2,26,10,735,533,488,275,15,29,30,69,13,1,1,4,1,1,11,11,,
7752,38.3,61.7,1,4,7,14,509,739,319,533,16,16,30,22,4,6,10,3,2,1,11,13,,
7754,43.5,56.5,5,7,11,19,647,756,412,548,21,18,55,23,7,17,1,4,,,8,7,,
7751,45.4,54.6,6,1,16,3,554,594,348,390,11,24,29,34,7,9,0,4,0,1,12,11,,
7750,41.1,58.9,3,9,7,22,587,805,419,625,11,18,15,23,4,7,1,2,0,1,6,13,1,0
7749,44.2,55.8,6,4,14,11,592,733,415,523,20,17,16,38,4,5,,,0,3,8,15,,
7747,38.1,61.9,5,5,16,10,607,880,430,700,17,25,11,24,6,2,2,2,,,8,7,,
7748,60.4,39.6,5,1,21,10,598,478,400,264,14,19,14,40,13,5,2,5,2,4,8,12,,
7746,51.1,48.9,9,1,16,8,633,593,425,403,18,17,31,32,4,4,5,2,1,4,6,9,,
7745,60.9,39.1,8,2,23,4,758,529,540,348,19,22,12,32,6,3,8,2,2,3,11,12,,
7742,65.3,34.7,8,3,23,7,859,528,675,354,18,18,23,27,8,5,5,1,,,5,14,0,1
7744,55.4,44.6,5,6,12,22,735,646,535,430,14,19,21,22,7,9,2,1,0,2,9,15,,
7743,44.9,55.1,2,7,14,20,607,692,386,489,19,11,36,28,3,5,2,1,4,4,12,8,,
7737,53.2,46.8,3,4,12,20,602,560,349,313,17,26,44,57,10,6,1,0,2,2,15,14,,
7736,51.2,48.8,6,1,16,7,635,626,444,435,15,9,24,41,10,4,2,3,2,0,9,11,,
7738,71.4,28.6,8,0,23,8,741,390,538,210,19,12,33,52,14,1,2,0,1,2,12,15,0,1
7740,38.2,61.8,2,3,7,10,536,755,324,549,28,20,39,28,3,2,1,0,1,1,13,16,,
7741,60.1,39.9,3,5,14,14,656,530,439,300,21,24,34,37,3,4,3,3,1,2,10,10,,
7739,37.9,62.1,5,5,9,24,527,759,320,530,20,27,26,17,0,8,3,2,2,2,14,11,,
7734,63.1,36.9,5,4,30,8,678,488,439,258,20,23,21,53,18,4,1,2,5,4,14,15,0,2
7733,58.2,41.8,12,1,27,13,751,579,567,390,13,19,18,22,7,7,4,1,1,2,7,10,,
7735,52.1,47.9,6,5,18,6,710,676,510,475,13,19,17,59,7,3,1,0,1,2,10,10,,
7726,54.7,45.3,4,5,15,16,657,599,435,363,19,25,22,49,4,8,1,2,1,0,10,5,,
7728,64.4,35.6,8,5,24,8,788,483,596,316,17,19,21,21,7,4,2,0,,,14,7,,
7729,49.1,50.9,5,2,22,9,520,527,310,319,16,16,35,33,7,7,0,3,1,2,18,16,,
7730,47.9,52.1,4,3,12,8,513,523,282,324,10,13,47,50,8,2,4,0,0,2,12,17,,
7731,45.7,54.3,7,2,25,13,571,658,359,440,22,19,25,40,14,4,2,1,3,1,9,10,,
7732,51.1,48.9,2,6,16,12,589,618,395,384,21,22,14,37,10,3,1,2,2,2,14,8,0,1
7727,54,46,4,7,12,10,676,636,466,412,25,21,14,39,12,0,6,1,0,1,10,10,,
7723,56.9,43.1,8,5,23,11,713,594,489,368,27,33,23,22,7,5,0,2,3,2,16,12,0,1
